member_id,architecture,state,label,bin_index,count,probability_minimum,probability_maximum,mean_probability,event_rate
resnet1d-seed2026,resnet1d,raw,STTC,8,144,0.05582314113461443,0.10374862686637971,0.078574634673406363,0.097222222222222224
resnet1d-seed2026,resnet1d,raw,STTC,9,144,0.10374862686637971,0.18952109132967757,0.14312861460231791,0.125
resnet1d-seed2026,resnet1d,raw,STTC,10,144,0.18952109132967757,0.36116472023432078,0.2651265425362197,0.27777777777777779
resnet1d-seed2026,resnet1d,raw,STTC,11,144,0.36116472023432078,0.59596293939880918,0.47837454815576752,0.4861111111111111
resnet1d-seed2026,resnet1d,raw,STTC,12,144,0.59596293939880918,0.80806721355276323,0.70817036222093876,0.6875
resnet1d-seed2026,resnet1d,raw,STTC,13,143,0.8092759746879663,0.93439516254093058,0.8758371851623743,0.81118881118881114
resnet1d-seed2026,resnet1d,raw,STTC,14,143,0.93439516254093058,0.99914409936325488,0.97154101614312871,0.93006993006993011
resnet1d-seed2026,resnet1d,raw,CD,0,144,4.2647468185579125e-05,0.0023967308701289603,0.0013529679782568599,0.027777777777777776
resnet1d-seed2026,resnet1d,raw,CD,1,144,0.0023967308701289603,0.0047551999098330473,0.0035334914622477199,0.013888888888888888
resnet1d-seed2026,resnet1d,raw,CD,2,144,0.0047551999098330473,0.007577241267860811,0.0061328537827026706,0.0069444444444444441
resnet1d-seed2026,resnet1d,raw,CD,3,144,0.007577241267860811,0.012053779516236447,0.0096486825569137378,0.013888888888888888
resnet1d-seed2026,resnet1d,raw,CD,4,144,0.012053779516236447,0.016914913266726509,0.014428364204646653,0.0625
